	Title	ViewCount
6838	What does not initiating and not asking questions back mean?	9959.0
8307	How to properly reject an intimate suggestion?	9942.0
3123	How to react to someone pushing me in public transport?	9934.0
699	How to get a blind person's attention in a crowded public place?	9931.0
13732	How to decline a job offer from a previous employer, without burning bridges?	9925.0
6271	How to talk to grandma about money she promised me	9919.0
749	How do I effectively forestall gifts for my birthday?	9898.0
1893	How do I tell or convince a friend that he should do an autism test?	9891.0
4739	How best to conduct myself if bringing my significant other to a party where they do not know anyone?	9888.0
4401	How to politely communicate to your manager that what they did upset you and ask that it doesn't happen again?	9882.0
4440	How can you distance yourself from people you have nothing in common with without being a snob?	9858.0
1616	Why do men shake hands with each other but hug women?	9850.0
12361	How to maintain healthy conversation with a partner long term	9840.0
11996	How to deal with discussions about finances with SO without it escalating?	9795.0
12877	My boyfriend has issues with his parents, how do I support him without ending up in his parents bad books?	9785.0
5449	Does it go against netiquette to give constructive feedback on Facebook?	9785.0
7198	How to nicely remind someone to reply to an important message without being rude?	9757.0
247	How to politely refuse money from someone who is insistent?	9752.0
7615	How to tell an older colleague that they are not superior to me?	9719.0
7017	Is a verbal response that directly expresses anger always the wrong choice?	9700.0
11330	How to communicate to a new coworker that I am not comfortable being touched?	9673.0
6075	How to approach flatmate (and relative) to stop talking about a topic that makes me uncomfortable	9669.0
13867	Carpooling coworker sometimes makes me arrive late or stay late	9639.0
12216	How to tell a lady that she is doing wrong by inviting/feeding street dogs?	9633.0
6405	Dismissing a stranger asking for help without being dismissive of their possible situation?	9602.0
6669	How can I tell my aunt that I won't be 'Santa' next year	9563.0
10486	"In non-violent communication, what to do when ""I feel..."" statements fail?"	9558.0
5593	How to make someone respect your time when making plans without being rude?	9534.0
5458	Going to a strip club for a friend's bachelor party. Is it common practice to inform my girlfriend?	9531.0
8236	How can I best let my once-close friend know that I think our friendship is over--if at all?	9512.0
2737	How can I ask a possible long-lost relative to prove his identity?	9508.0
11092	How to politely tell my professor that I don't understand anything of her class and that I want a lot of office hours?	9499.0
7241	Avoiding unnecessary touches from doctors	9492.0
11291	How can I say I want to be left alone without having to explain myself or lie about it?	9424.0
8926	How can I tell someone I don't like the way they speak?	9328.0
5470	How do I tell my stepson and his wife that I don't want to babysit their son overnight right now, after losing my mother, without coming off badly?	9323.0
1916	Can you help someone become more self aware?	9318.0
2121	"Is it rude to refer to someone as ""he"" or ""she"" in their presence?"	9297.0
11818	What's a good strategy to handle not wanting to talk much during a road trip?	9241.0
9685	How can I say I am an outstanding leader without sounding arrogant?	9225.0
6494	Best way to give coworker chance to share personal (religious) information with me that I already heard from someone else?	9220.0
496	How to tell a friend I can see through her swimming suit	9215.0
8350	Approach a friend's lack of sleep	9194.0
5920	How do you tactfully write that someone's reply doesn't truly answer your question?	9180.0
1800	How to convey a message that will convince an unknown person to not urinate next to my garage door?	9179.0
4140	How do I ask my friend for some of his water on a long bicycle ride without offending him?	9175.0
9308	How do I tell someone that something is not my responsibility anymore?	9166.0
5499	I don't see why I have to pay for a full bumper paint job. How do I convince her?	9117.0
7346	How to address awful smells from the flat above	9115.0
1807	How to convince people I'm not stealing their food?	9044.0
10162	How can I be more persuasive when assuring people that I am perfectly fine and healthy?	9041.0
13258	Etiquette when riding a taxi in Germany?	9036.0
10014	Maintaining honesty while being comforting in response to insecurity about relationship?	9025.0
9901	How to ask someone on a date when dating isn't usual in your culture?	9020.0
7531	How should I tell someone about a potential medical issue?	9009.0
5160	How to ask someone to not leave their pee on the floor when they use my bathroom?	9008.0
9966	"How to convince the other party that I'm not going to do ""the right thing"" as the alternative matters more to me"	8988.0
7777	Apologizing to an old roommate	8987.0
4018	How can I ask my colleague to stop exploiting my name on projects I am not working on?	8986.0
10357	Is there a Russian etiquette on declining offers of food when visiting someone?	8977.0
4536	Under what circumstances is it okay to not hold a door open?	8945.0
4544	How can I politely tell someone who is ineffectively holding a door open for me, “Thanks, but no thanks.”	8943.0
8462	How can I stop acquaintances from reposting my photos on social media without credit to me?	8936.0
10211	How to tell driving instructor that I want to change instructors?	8882.0
4856	Resolve conflicts with my roommates now that my parents expect my cat, which occasionally poops outside its litter box, to stay with me permanently	8837.0
7529	Friend's BF tends to get hammered, how do I politely address that I don't want his behavior to get out of hand at the campsite?	8830.0
3206	How do I encourage my partner to use his time more efficiently?	8798.0
12459	How do I tell my sisters not to befriend a toxic friend?	8798.0
6526	How can I explain to others that I'm not comfortable with the word 'queer'?	8783.0
12662	How to ask a store clerk to leave you alone without being rude?	8770.0
12995	Addressing arrogant attitude from a coworker as a teamleader	8756.0
3401	How to help my girlfriend get her confidence back?	8704.0
5225	What pronoun to use when talking about a transgender person's past?	8696.0
5637	How to deal with person offloading their indecision on their host under guise of kindness?	8692.0
1716	How can I tell people that my girlfriend and I don't want children of our own?	8686.0
4109	How should I respond to someone who spoiled the movie that I intended to watch?	8673.0
13482	How to tell a professor that I don't mind if he is busy?	8654.0
9755	How to establish boundaries with a roommate without confrontation?	8630.0
11428	How to ask coworker to go slower so I can learn how to do it	8617.0
8075	How to prepare my girlfriend for the break-up?	8599.0
8374	How do I discuss a previous relationship with my girlfriend?	8573.0
1330	How to politely ask someone if they want to eat my (leftover) food?	8568.0
