	Title	ViewCount
45200	Why would the Federation ban escape pods that come with manual override?	10357.0
100448	What happens when a moving vehicle loses all its kinetic energy at once	10355.0
101265	Is it possible to create a practical sword that's naturally toxic?	10350.0
94904	Dangerous pending task in world managing A.I	10343.0
65130	How would an independent, illegal and secret group of assassins accept assignments?	10335.0
113341	What is the most reasonable way for non-binary computers to have become standard?	10329.0
52195	What do you do with all the bodies?	10328.0
102196	How to avoid the language barrier when there is no time to learn the other language?	10317.0
22750	In an atheist alien society where bodily functions (reproduction and waste elimination) are not taboo what would be used to curse?	10298.0
34872	Why do people continue to live in an unfavorable location when there are significantly greener pastures?	10295.0
98929	The Infinite Sea, how narrow can that be?	10291.0
81286	Would a squad of soldiers who can shapeshift into T. Rexes be useful in a modern battle?	10283.0
18051	How does the government cover up alien crash landings?	10281.0
54172	I want to become a living god!	10253.0
99669	Why does mana content in humans increase as they get older?	10250.0
42836	Safe way to eat zombies?	10216.0
87653	Would time travelling to the present be lethal to a person from the 1200s?	10214.0
56677	Would descendants of Earth people stranded on another planet eventually forget about Earth?	10195.0
44074	0g pool: can I keep a big ball of water in space?	10170.0
17492	Can government be funded by only printing more money and not taxing anyone?	10170.0
19848	How do I recruit members for a secret society?	10150.0
94732	Selling the right to kill one's convicted abuser: how could an NGO make this profitable?	10147.0
77970	If all zombies followed the loudest sound around, could they all end up in the same place?	10145.0
109474	Biggest possible battleship that can be built?	10120.0
29987	Poison which constantly needs to be treated by antidote to not get killed	10114.0
101670	Why would people still use pump-action guns in the future?	10113.0
52751	Dropping ice in the ocean to stop global warming	10107.0
64508	Are bullets slower than sound feasible in a high tech scenario?	10099.0
81448	What methods might an ancient civilization use to desalinate sea water?	10093.0
50127	How can Average Joe create a micro-state that is a member of the UN in the least amount of time?	10088.0
113404	How long can my small American city be without Internet access?	10078.0
3640	What would skies look like on Worlds inside Nebulae?	10068.0
32650	Can the US military seize a country which has the ability to kill anyone based on the victim's name and face?	10061.0
21620	Other blood colors	10059.0
36009	What could prevent a sentient species from going to space?	10049.0
107225	How do I make my dynasty last 1000s of years?	10045.0
36197	How would someone hide an asteroid in the void of space so only they could find it?	10028.0
93366	Is it possible to win many wars while not being highly regarded in the military art?	10028.0
84101	Would it be more or less disastrous if a zombie is curable?	10025.0
11101	What are the conditions in which a creature would evolve more than one brain?	10009.0
107522	How can a criminal organization incentivize its employees to do better while keeping its ruthless image?	9987.0
45018	A King's son is born after the King has died and his brother has inherited	9977.0
62445	Why isn't a magical obligate parasite living in a wizard library exterminated?	9977.0
86843	"Feasiblity of this ""slave king"" political system"	9962.0
24583	What would be the best way to fight a duel with lightsabers?	9955.0
18845	What would it take to build a ship capable of crossing the Pacific?	9943.0
51396	Help! Our merchants keep turning into villains!	9933.0
798	How do I drug a population in the most efficient way?	9931.0
102483	Why do the aliens buy Earth whiskey instead of just downloading the copy and creating it themselves?	9924.0
93984	What would convince people to solve disputes with a deadly card game?	9923.0
35466	How to explain atheism in a world where religious miracles are commonplace and spirits visit earth	9916.0
4078	How to avoid objects when traveling at greater than .75 light speed. or How Not to Go SPLAT?	9916.0
67505	How practical would a zombie horde actually be in medieval setting	9914.0
35190	Could a time traveler prevent the Black Plague?	9914.0
95915	Superheated bullets and the damage they would deal	9910.0
74619	How to prevent invisible people from committing crimes?	9899.0
13835	What would an Antarctica without ice look like compared to other continents?	9895.0
61405	How to realistically create a bow that's also two one-handed swords?	9881.0
106809	What would be the pros and cons of a merged military and police?	9880.0
59846	Can we build a world in 1,000 years?	9878.0
40863	How far back in time would Maths be understandable to a modern mathematician?	9857.0
71800	What circumstance would produce a society filled with parents willing to let the children be exposed to life-threatening Danger?	9851.0
97824	Why buy tech from the future?	9844.0
23521	How can I make scythes a viable weapon in a (slightly) less-realistic world?	9838.0
61460	How poor does Elven fertility need to be in order to keep the ratio of humans to elves constant?	9831.0
24194	Where to hide the Illuminati?	9828.0
39997	What is valid evidence in a world with perfect CGI technology?	9824.0
95257	Avoiding moral hazard concerning Pokolpok (ancient Maya ball game)	9820.0
72923	How would deafening as punishment be carried out?	9820.0
49331	How small could an animal be before it is consciously aware of the effects of quantum mechanics?	9819.0
95711	What's a possible justification for orcs not taking over the world?	9806.0
6726	How can I destroy a gas giant planet?	9805.0
48701	In a World Where Gods Exist Why Wouldn't Every Nation Be Theocratic?	9788.0
50999	Why would a crash landed generation fall back to the stone age?	9775.0
37243	Magic rules without logical loopholes	9771.0
79122	Why would someone carry a traditional longbow instead of compound bow?	9767.0
35205	Could an organism have evolved to kill its prey by shouting at it?	9766.0
19261	What good are herbivores in an animal army?	9756.0
95258	How can paleolithic humans colonise the stars without direct help from aliens and still be primitive?	9722.0
97510	How to kill trees?	9708.0
53395	How disarmed does a nuclear bomb get by shooting it?	9708.0
27286	How wide can a river be?	9705.0
76683	In an underwater society, would the wheel ever be invented?	9705.0
42748	What are the disadvantages of a long living race?	9698.0
55300	Why would two species of predator with the same prey cooperate?	9696.0
89426	How would a society isolated by monster attacks get food?	9683.0
27477	I duplicate the U.S. President. What happens?	9674.0
9004	What would be left of a civilization founded in dinosaur times?	9649.0
26098	What happens if money vanishes if not spent?	9640.0
109081	Why would characters spend time answering imaginary questions to fictional hypotheticals?	9637.0
24208	What single change would have given the best chance for the Soviets to win the Cold War?	9630.0
56045	Why would a scientifically advanced future community believe in multiple gods?	9624.0
68527	If vampires existed in modern society, how could they not be well known by science and the public	9614.0
17041	Handheld weapons, plasma vs. laser	9599.0
79217	Would a steam powered plane be able to cross the Atlantic ocean?	9595.0
94809	Seven Deadly Sins As Virtues?	9575.0
51810	How to butcher your dragon?	9570.0
17218	What's the most efficient way to destroy civilization from orbit?	9549.0
67915	Does a hexagon-based bread loaf make any sense?	9547.0
75706	"Can a laser in outer space really appear as visible ""bullets""?"	9543.0
550	Is it possible for a species to have more than two sexes?	9536.0
